State,Month,<2.5kw,2.5kw-4.5kw,4.5kw-6.5kw,6.5kw-9.5kw,9.5kw-14kw,14kw-25kw,25kw-50kw,50kw-100kw,100kw-5MW,5MW-30MW,30+MW
VIC,2007-01,21,3,0,0,0,0,0,0,0,0,0
VIC,2007-02,43,3,0,0,0,0,0,0,0,0,0
VIC,2007-03,78,9,5,0,0,0,0,0,0,0,0
VIC,2007-04,121,21,10,0,0,0,0,0,0,0,0
VIC,2007-05,176,21,15,0,0,0,0,0,0,0,0
VIC,2007-06,224,31,15,0,0,0,0,0,0,0,0
VIC,2007-07,277,46,15,9,0,0,0,0,0,0,0
VIC,2007-08,378,62,15,9,0,0,0,0,0,0,0
VIC,2007-09,461,104,26,9,0,0,0,0,0,0,0
VIC,2007-10,609,150,31,9,10,16,0,0,0,0,0
VIC,2007-11,732,172,36,9,10,16,0,0,0,0,0
VIC,2007-12,823,208,42,9,10,16,0,0,0,0,0
VIC,2008-01,934,221,52,9,10,16,0,0,0,0,0
VIC,2008-02,1059,254,57,16,10,16,0,0,0,0,0
VIC,2008-03,1225,286,57,16,10,16,0,0,0,0,0
VIC,2008-04,1460,317,89,30,10,16,0,0,0,0,0
VIC,2008-05,1707,386,100,37,10,16,0,0,0,0,0
VIC,2008-06,1849,408,122,37,10,16,0,0,0,0,0
VIC,2008-07,2007,457,139,37,10,36,0,0,0,0,0
VIC,2008-08,2136,478,144,37,10,36,0,0,0,0,0
VIC,2008-09,2298,488,161,37,10,36,0,0,0,0,0
VIC,2008-10,2501,509,166,37,10,36,0,0,0,0,0
VIC,2008-11,2712,527,171,37,10,36,0,0,0,0,0
VIC,2008-12,3018,558,176,37,10,36,0,0,0,0,0
VIC,2009-01,3346,571,186,37,10,36,0,0,0,0,0
VIC,2009-02,3900,583,191,37,10,36,0,0,0,0,0
VIC,2009-03,4385,593,201,37,10,36,0,0,0,0,0
VIC,2009-04,4799,602,207,44,10,36,0,0,0,0,0
VIC,2009-05,5415,605,219,44,10,36,0,0,0,0,0
VIC,2009-06,5928,626,229,44,10,36,0,0,0,0,0
VIC,2009-07,6618,668,252,61,10,36,0,0,0,0,0
VIC,2009-08,7403,712,262,85,10,36,0,0,0,0,0
VIC,2009-09,8569,748,290,85,10,36,0,0,0,0,0
VIC,2009-10,9817,825,323,85,10,36,0,0,0,0,0
VIC,2009-11,11157,880,370,92,10,36,0,0,336,0,0
VIC,2009-12,12721,1029,436,99,20,36,0,0,656,0,0
VIC,2010-01,15015,1164,493,99,20,36,0,0,656,0,0
VIC,2010-02,18084,1370,650,133,30,36,0,0,656,0,0
VIC,2010-03,22402,1653,766,155,30,36,0,67,656,0,0
VIC,2010-04,26510,2089,1012,180,41,36,0,67,656,0,0
VIC,2010-05,32064,2598,1190,212,41,36,26,67,656,0,0
VIC,2010-06,36677,3131,1485,212,53,79,26,67,656,0,0
VIC,2010-07,39968,3897,1804,253,97,79,26,67,656,0,0
VIC,2010-08,42882,4549,2129,277,107,97,26,67,656,0,0
VIC,2010-09,46565,5497,2551,345,140,97,26,67,656,0,0
VIC,2010-10,50667,6683,3073,383,204,97,55,67,656,0,0
VIC,2010-11,55286,8156,3494,422,224,97,55,67,656,0,0
VIC,2010-12,59150,9601,3990,440,224,97,55,67,656,0,0
VIC,2011-01,63510,11285,4650,448,274,131,82,67,656,0,0
VIC,2011-02,68835,13400,5370,456,284,165,82,67,656,0,0
VIC,2011-03,76083,16341,6557,456,337,165,121,67,656,0,0
VIC,2011-04,82986,19485,7791,476,398,201,150,67,656,0,0
VIC,2011-05,93065,25092,10036,491,442,230,150,67,656,0,0
VIC,2011-06,107202,34716,14776,547,608,297,220,67,656,0,0
VIC,2011-07,111559,38112,16361,580,658,347,220,67,656,0,0
VIC,2011-08,115985,42696,18665,589,689,391,220,67,656,0,0
VIC,2011-09,121726,50994,24043,606,752,476,220,67,656,0,0
VIC,2011-10,123366,52391,24569,645,857,496,249,67,656,0,0
VIC,2011-11,126151,54336,25371,704,1089,511,249,67,656,0,0
VIC,2011-12,128595,56492,26508,780,1129,589,279,67,656,0,0
VIC,2012-01,130970,58540,27541,844,1226,618,279,67,656,0,0
VIC,2012-02,134854,62095,29282,994,1393,679,279,121,656,0,0
VIC,2012-03,139819,66644,31945,1138,1637,814,279,121,656,0,0
VIC,2012-04,145666,72020,35089,1374,1984,1006,279,121,656,0,0
VIC,2012-05,153426,81789,41290,1744,2591,1320,360,206,656,0,0
VIC,2012-06,161004,96006,52396,2408,3445,1830,508,206,656,0,0
VIC,2012-07,164248,103117,57444,2658,3726,2301,735,206,656,0,0
VIC,2012-08,167399,109775,63220,3055,4166,2565,834,206,656,0,0
VIC,2012-09,171286,122525,76866,4072,5306,3256,1409,306,656,0,0
VIC,2012-10,173377,126668,79716,4300,5638,3596,1439,306,656,0,0
VIC,2012-11,175465,130883,83214,4580,5907,3914,1558,306,656,0,0
VIC,2012-12,178263,137400,88437,5213,6675,4395,1717,548,656,0,0
VIC,2013-01,179879,140690,91018,5474,6930,4556,1894,768,656,0,0
VIC,2013-02,181205,144649,94161,5763,7239,5036,2042,1068,656,0,0
VIC,2013-03,182643,148531,97754,6234,7596,5610,2300,1068,656,0,0
VIC,2013-04,184204,152369,101543,6631,8095,5991,2548,1126,656,0,0
VIC,2013-05,185475,156489,106079,7136,8625,6576,2919,1338,656,0,0
VIC,2013-06,186745,160321,109899,7630,9266,6972,3295,1627,656,0,0
VIC,2013-07,187887,164387,114178,8027,9772,7269,3661,2023,656,0,0
VIC,2013-08,188812,168177,118175,8453,10357,7573,4079,2313,1655,0,0
VIC,2013-09,189663,171825,122127,8801,10911,7941,4286,2703,1755,0,0
VIC,2013-10,190679,176293,126954,9447,11384,8220,4638,3169,2355,0,0
VIC,2013-11,191881,180625,132392,9780,11939,8463,5013,3278,2355,0,0
VIC,2013-12,192831,184381,137265,10132,12470,8927,5401,3604,2455,0,0
VIC,2014-01,193785,188203,141137,10515,12818,9211,5808,3791,2658,0,0
VIC,2014-02,194885,192796,146416,10895,13375,9569,6398,4058,2658,0,0
VIC,2014-03,195971,198051,151535,11312,13958,10088,6997,4624,2658,0,0
VIC,2014-04,196812,202428,156308,11651,14527,10403,7449,5081,6482,0,0
VIC,2014-05,197861,207826,162504,12280,15314,10934,7976,5811,7082,0,0
VIC,2014-06,198784,212383,167395,12682,15701,11386,8638,6508,7282,0,0
VIC,2014-07,199951,217725,173367,13149,16431,12282,9380,6951,8064,0,0
VIC,2014-08,201061,222505,178754,13662,16969,12819,10054,7576,8064,0,0
VIC,2014-09,202474,227810,184827,14226,17697,13428,10703,7945,8626,0,0
VIC,2014-10,203641,233118,190938,14669,18402,14394,11576,8820,9159,0,0
VIC,2014-11,204554,238068,196661,15253,19024,14920,12357,9475,9669,0,0
VIC,2014-12,205373,242733,202036,15740,19723,15662,13059,10480,9669,0,0
VIC,2015-01,206214,246508,206262,16172,20196,16301,13694,11338,9869,0,0
VIC,2015-02,207115,251111,211478,16750,20887,16988,14463,12032,9869,0,0
VIC,2015-03,207932,255203,216461,17248,21610,17880,15021,13056,10069,0,0
VIC,2015-04,208786,258813,220613,17663,22170,18564,15485,13507,11740,0,0
VIC,2015-05,209496,262059,224810,18152,22845,19055,16217,14275,11740,0,0
VIC,2015-06,210257,265625,229228,18649,23528,19952,17126,15328,11840,0,0
VIC,2015-07,211044,269468,234212,19200,24202,20675,17772,16463,11940,0,0
VIC,2015-08,211689,272897,239150,19589,24840,21242,18479,17751,12240,0,0
VIC,2015-09,212370,276261,244298,20164,25545,22010,19234,18106,12840,0,0
VIC,2015-10,213060,279570,249568,20600,26229,22441,20065,19268,13040,0,0
VIC,2015-11,213670,282878,254110,21067,26910,23118,20811,20044,13240,0,0
VIC,2015-12,214241,285881,258676,21463,27718,23913,21741,20942,14141,0,0
VIC,2016-01,214759,288077,262118,21801,27985,24222,22145,21439,14241,0,0
VIC,2016-02,215442,291396,267198,22340,28623,24697,22942,22323,14341,0,0
VIC,2016-03,216085,294602,271846,22790,29204,25459,23488,23216,15410,0,0
VIC,2016-04,216731,297642,275987,23280,29829,26252,24698,24066,15510,0,0
VIC,2016-05,217338,300909,280404,23831,30562,27085,25287,25126,15510,0,0
VIC,2016-06,217812,303821,284253,24336,31194,27703,26227,26322,16012,0,0
VIC,2016-07,218339,306719,287880,24724,31996,28402,27021,27887,16112,0,0
VIC,2016-08,218943,309570,291886,25203,32796,29373,27874,28571,16112,0,0
VIC,2016-09,219380,312226,296184,25611,33613,30128,29273,30066,16112,0,0
VIC,2016-10,219887,314752,300453,26180,34580,30797,30280,31149,17481,0,0
VIC,2016-11,220432,317829,305356,26760,35410,31652,31061,32592,17781,0,0
VIC,2016-12,220949,321222,310646,27538,36494,32961,33032,36026,17919,0,0
VIC,2017-01,221370,323924,314387,27895,36982,33570,33578,36641,18069,0,0
VIC,2017-02,221916,326874,318993,28428,37819,34433,34708,37698,18529,0,0
VIC,2017-03,222453,330039,324376,29123,38740,35536,35898,39757,18894,0,0
VIC,2017-04,222890,332590,328889,29652,39478,36268,37047,41664,18894,0,0
VIC,2017-05,223564,335872,335160,30517,40636,37687,38588,44009,18894,0,0
VIC,2017-06,224022,338730,341000,31399,41892,39018,40337,46716,21012,0,0
VIC,2017-07,224482,341287,346989,32420,43270,40543,42329,48832,21012,0,0
VIC,2017-08,224894,343981,354062,33474,44704,41759,43660,50935,21161,0,0
VIC,2017-09,225235,346383,361159,34659,45984,42696,45212,53002,22407,0,0
VIC,2017-10,225618,349021,369316,36023,47685,43978,47043,55308,23608,0,0
VIC,2017-11,225999,351774,378180,37259,49491,45474,48871,59509,24682,0,0
VIC,2017-12,226388,354277,387335,38702,51505,47817,52106,66237,25298,0,0
VIC,2018-01,226668,356457,394284,39929,52730,48544,53092,67896,26422,0,0
VIC,2018-02,227014,359182,403270,41552,54491,49966,54421,70575,31680,0,0
VIC,2018-03,227444,361644,413502,43246,56679,51405,56218,73319,34575,0,60236
VIC,2018-04,227735,363873,422256,44894,58649,53089,58308,75765,37352,0,60236
VIC,2018-05,228106,366265,431498,46723,60787,55251,60388,80498,41868,19283,60236
VIC,2018-06,228497,368159,440149,48869,63027,57536,62207,85926,42842,19283,60236
VIC,2018-07,228801,370218,448934,51695,65393,59376,64136,88968,43984,19283,170431
VIC,2018-08,229219,372364,458523,55650,67935,61375,66567,92105,47445,25263,170431
VIC,2018-09,229496,374865,470694,61735,69889,62675,68344,95427,50478,25263,170431
VIC,2018-10,229872,378484,487409,72155,72491,64067,70579,99021,55526,25263,282890
VIC,2018-11,230317,382096,504245,84164,75294,65531,72360,103028,57342,25263,392761
VIC,2018-12,230659,385234,517904,94783,78429,67929,74871,113504,57452,25263,392761
VIC,2019-01,230939,388621,530228,105429,80217,68976,75948,115661,60960,25263,392761
VIC,2019-02,231335,392477,545577,119145,82939,70693,77823,120179,61483,25263,392761
VIC,2019-03,231656,396638,560145,133099,85653,73151,79751,124697,66493,25263,392761
VIC,2019-04,231932,399919,572414,144692,88150,75079,81476,128761,74317,25263,392761
VIC,2019-05,232262,402377,581815,153739,91005,77500,84123,134484,79019,25263,514812
VIC,2019-06,232476,403859,587186,158746,93434,79864,87026,138442,81070,25263,514812
VIC,2019-07,232681,405213,594198,165253,95878,82004,89589,143022,86872,25263,514812
VIC,2019-08,232893,407269,603722,175767,98350,83814,92272,147907,88740,25263,514812
VIC,2019-09,233149,409524,613412,189361,100851,85375,94570,151837,89835,25263,514812
VIC,2019-10,233422,412280,625502,208159,104014,87243,97779,156325,90717,25263,514812
VIC,2019-11,233705,414848,637356,229010,107325,88988,100630,162603,99427,41861,514812
VIC,2019-12,233885,417113,647733,249680,111467,91604,104527,171182,102370,50160,514812
VIC,2020-01,234019,419079,656933,267729,113603,92561,105925,173714,106361,50160,514812
VIC,2020-02,234207,421919,667976,289501,117105,94387,107918,177540,110399,50160,514812
VIC,2020-03,234466,424697,678454,310622,121471,96473,110829,182059,113974,50160,514812
VIC,2020-04,234685,427019,686159,327483,125189,97985,113097,186908,116828,50160,549054
VIC,2020-05,234981,429257,694192,347018,129242,99940,115407,192353,119790,50160,549054
VIC,2020-06,235280,431363,701850,370390,134006,102737,118414,198524,122984,76400,549054
VIC,2020-07,235501,433609,711224,401227,139653,104918,121857,203352,126014,76400,549054
VIC,2020-08,235623,434732,715046,412800,142388,106497,124149,206923,129299,76400,549054
VIC,2020-09,235745,435761,718516,423423,146136,108105,126875,210182,130006,76400,805534
VIC,2020-10,235868,437107,724564,447620,152093,110557,129457,214946,131154,76400,805534
VIC,2020-11,236100,439235,733984,487609,160524,113107,131844,219850,131682,76400,912031
VIC,2020-12,236371,441001,741213,521831,169769,116763,135441,224500,132112,109451,1060949
VIC,2021-01,236489,442319,746864,545624,174614,117674,136640,225468,135869,109451,1060949
VIC,2021-02,236625,443665,752598,569059,179998,119380,138218,226100,136069,117726,1161197
VIC,2021-03,236665,444278,755117,580101,182494,120250,138769,226355,136519,117726,1161197
NSW&ACT,2007-01,11,15,0,0,0,0,0,0,0,0,0
NSW&ACT,2007-02,35,22,5,7,0,0,0,0,0,0,0
NSW&ACT,2007-03,66,28,5,14,0,0,0,0,0,0,0
NSW&ACT,2007-04,88,38,5,27,0,0,0,0,0,0,0
NSW&ACT,2007-05,120,55,10,27,0,0,0,0,0,0,0
NSW&ACT,2007-06,173,61,15,27,0,0,0,0,0,0,0
NSW&ACT,2007-07,274,78,20,27,0,0,0,0,0,0,0
NSW&ACT,2007-08,372,105,37,27,0,0,0,0,0,0,0
NSW&ACT,2007-09,499,150,52,27,0,0,0,0,0,0,0
NSW&ACT,2007-10,630,205,68,27,0,0,0,0,0,0,0
NSW&ACT,2007-11,785,241,68,27,0,0,0,0,0,0,0
NSW&ACT,2007-12,914,284,73,27,0,0,0,64,0,0,0
NSW&ACT,2008-01,1063,324,73,27,0,0,0,163,0,0,0
NSW&ACT,2008-02,1270,373,78,27,0,0,0,163,0,0,0
NSW&ACT,2008-03,1491,411,96,41,0,0,0,163,0,0,0
NSW&ACT,2008-04,1705,445,108,48,0,0,36,163,0,0,0
NSW&ACT,2008-05,1983,486,118,56,0,0,36,163,0,0,0
NSW&ACT,2008-06,2220,513,135,56,0,0,36,163,0,0,0
NSW&ACT,2008-07,2504,575,156,56,12,0,36,163,0,0,0
NSW&ACT,2008-08,2808,636,156,63,23,0,36,163,0,0,0
NSW&ACT,2008-09,3108,707,189,94,33,0,36,163,0,0,0
NSW&ACT,2008-10,3483,801,205,102,43,0,36,163,0,0,0
NSW&ACT,2008-11,3896,857,210,110,43,0,36,163,0,0,0
NSW&ACT,2008-12,4432,979,242,125,54,0,36,163,0,0,0
NSW&ACT,2009-01,4955,1046,262,132,54,0,36,163,0,0,0
NSW&ACT,2009-02,5674,1130,273,139,54,43,36,163,0,0,0
NSW&ACT,2009-03,6540,1221,301,139,54,58,36,263,0,0,0
NSW&ACT,2009-04,7431,1338,418,146,102,81,36,263,0,0,0
NSW&ACT,2009-05,8434,1468,462,160,122,81,36,263,0,0,0
NSW&ACT,2009-06,9491,1575,515,167,122,98,36,263,0,0,0
NSW&ACT,2009-07,10670,1677,591,188,132,98,70,263,0,0,0
NSW&ACT,2009-08,12286,1836,637,201,142,98,107,263,0,0,0
NSW&ACT,2009-09,14320,2027,732,208,152,98,107,263,0,0,0
NSW&ACT,2009-10,16397,2267,874,238,152,122,164,263,0,0,0
NSW&ACT,2009-11,18875,2533,1096,277,172,122,164,263,0,0,0
NSW&ACT,2009-12,21010,2897,1293,307,264,162,200,314,0,0,0
NSW&ACT,2010-01,23124,3237,1444,353,396,162,200,314,0,0,0
NSW&ACT,2010-02,25987,3929,1711,431,596,222,200,314,0,0,0
NSW&ACT,2010-03,30065,5062,2262,527,998,327,260,314,0,0,0
NSW&ACT,2010-04,34880,6682,2740,623,1423,347,260,314,0,0,0
NSW&ACT,2010-05,41168,8668,3331,833,2125,367,260,314,0,0,0
NSW&ACT,2010-06,49124,11694,4406,1195,3535,367,289,514,0,0,0
NSW&ACT,2010-07,57694,15079,5793,1629,4865,404,319,514,0,0,0
NSW&ACT,2010-08,66984,18917,7382,2137,6501,404,449,579,0,0,0
NSW&ACT,2010-09,77455,23500,9103,2516,8273,420,521,579,0,0,0
NSW&ACT,2010-10,89416,28542,11084,3208,9939,457,551,579,0,0,0
NSW&ACT,2010-11,102918,34677,13449,3701,11860,473,614,579,0,0,0
NSW&ACT,2010-12,111949,38709,14938,4146,13676,492,614,579,0,0,0
NSW&ACT,2011-01,126375,45784,17592,4764,16862,553,751,579,0,0,0
NSW&ACT,2011-02,140362,52285,20221,5589,19866,608,841,721,0,0,0
NSW&ACT,2011-03,155059,59328,23345,6314,24274,706,1017,721,0,0,0
NSW&ACT,2011-04,167352,64893,25609,7079,28664,779,1047,721,0,0,0
NSW&ACT,2011-05,184288,71825,28100,7711,32961,875,1197,721,0,0,0
NSW&ACT,2011-06,205220,81218,31117,8315,35967,1139,1402,721,0,0,0
NSW&ACT,2011-07,207942,82634,31674,8511,36804,1318,1532,721,0,0,0
NSW&ACT,2011-08,210339,83971,32097,8620,37517,1421,1631,721,0,0,0
NSW&ACT,2011-09,212501,85098,32457,8813,38137,1482,1631,721,237,0,0
NSW&ACT,2011-10,214685,86531,32871,8907,38797,1588,1909,721,237,0,0
NSW&ACT,2011-11,217013,88229,33507,9025,40153,1664,1968,772,237,0,0
NSW&ACT,2011-12,219290,89810,34148,9228,40552,1808,2045,822,237,0,0
NSW&ACT,2012-01,221153,91063,34581,9393,40798,1906,2247,948,237,0,0
NSW&ACT,2012-02,223870,92880,35189,9655,41349,2013,2319,948,237,0,0
NSW&ACT,2012-03,227752,95252,35992,9943,41835,2127,2379,1047,237,0,0
NSW&ACT,2012-04,232158,97821,36850,10260,42308,2186,2409,1047,237,0,0
NSW&ACT,2012-05,240922,103535,38806,10586,42964,2380,2571,1189,237,0,0
NSW&ACT,2012-06,254828,113052,42699,11180,45322,3011,2924,1496,237,0,0
NSW&ACT,2012-07,258283,115982,43778,11341,45577,3277,3132,1612,237,0,0
NSW&ACT,2012-08,261918,119185,45212,11870,45860,3449,3272,1662,237,0,0
NSW&ACT,2012-09,265165,122378,46667,12369,46292,3761,3464,1825,237,0,0
NSW&ACT,2012-10,268447,126383,48585,12850,46679,4024,3589,2366,437,0,0
NSW&ACT,2012-11,272304,131445,50951,13282,47205,4295,3929,2777,437,0,0
NSW&ACT,2012-12,277800,139964,55083,13918,48359,4899,4379,3179,437,0,0
NSW&ACT,2013-01,279970,143964,57170,14210,48927,5195,4509,3658,579,0,0
NSW&ACT,2013-02,282333,148569,59675,14573,49779,5746,4670,3966,779,0,0
NSW&ACT,2013-03,284365,152736,62023,15097,50417,6167,5103,4874,879,0,0
NSW&ACT,2013-04,285988,156547,64312,15399,51145,6515,5515,5583,1179,0,0
NSW&ACT,2013-05,287969,160950,67246,15960,51935,6984,6043,6345,1179,0,0
NSW&ACT,2013-06,289441,164596,69418,16425,52812,7587,6648,6649,1525,0,0
NSW&ACT,2013-07,291266,169121,72582,16844,53578,8300,7283,7347,1725,0,0
NSW&ACT,2013-08,292954,173871,76240,17393,54471,9032,7969,7807,2165,0,0
NSW&ACT,2013-09,294598,178451,79569,17989,55508,9694,8660,8541,2865,0,0
NSW&ACT,2013-10,296275,183069,82587,18449,56563,10491,9556,9486,2865,0,0
NSW&ACT,2013-11,297826,187016,85573,18906,57366,11221,10109,10530,3165,13306,0
NSW&ACT,2013-12,298978,190593,88436,19447,58160,12068,11056,11683,6252,13306,0
NSW&ACT,2014-01,300184,193638,90797,19734,58741,12610,11506,12497,6477,13306,0
NSW&ACT,2014-02,301535,197350,93384,20151,59431,13049,12032,13338,7016,13306,0
NSW&ACT,2014-03,302871,201379,96204,20484,60103,13660,12779,14664,7116,13306,0
NSW&ACT,2014-04,304288,205302,99343,20791,60846,14176,13517,15299,8002,13306,0
NSW&ACT,2014-05,305680,210158,103402,21218,61834,14908,14393,17059,9461,33306,0
NSW&ACT,2014-06,306992,214544,107218,21692,62726,15805,15244,18341,9730,33306,0
NSW&ACT,2014-07,308373,219447,111388,22250,63650,16573,16159,19930,10426,33306,0
NSW&ACT,2014-08,309661,224052,115513,22797,64600,17600,17160,21255,11026,33306,0
NSW&ACT,2014-09,311181,229607,120766,23515,65705,18619,18456,22851,11126,33306,0
NSW&ACT,2014-10,312690,235692,126462,24231,66889,19623,19798,24026,11426,33306,0
NSW&ACT,2014-11,313863,240806,131678,25092,68070,20262,20987,26121,11791,33306,0
NSW&ACT,2014-12,314897,245558,136595,25990,69051,21237,22091,27830,12191,33306,0
NSW&ACT,2015-01,315764,249539,141014,26504,69840,21897,22925,29603,12191,33306,0
NSW&ACT,2015-02,316686,253944,146699,27352,71055,22992,24076,31684,12691,33306,0
NSW&ACT,2015-03,317683,258316,151918,28316,72186,23966,25224,33641,13878,33306,102000
NSW&ACT,2015-04,318474,261594,156223,28999,72931,24758,26152,34724,14278,33306,102000
NSW&ACT,2015-05,319417,265475,161030,29933,74158,25828,27385,36286,14392,33306,102000
NSW&ACT,2015-06,320192,269403,166023,30679,75338,27169,28505,37725,14792,33306,102000
NSW&ACT,2015-07,320984,273427,171642,31461,76617,28360,29653,39014,15542,33306,155000
NSW&ACT,2015-08,321726,277341,177438,32214,77490,29285,31040,39906,15542,33306,155000
NSW&ACT,2015-09,322443,281014,182786,32893,78584,30296,31816,41236,16760,33306,155000
NSW&ACT,2015-10,323127,284342,187758,33668,79648,31408,32826,43386,16860,33306,155000
NSW&ACT,2015-11,323854,287921,192696,34389,80736,32185,33953,44418,18089,33306,155000
NSW&ACT,2015-12,324439,291002,197281,35125,81827,33011,34885,46363,20208,33306,155000
NSW&ACT,2016-01,324853,293289,200570,35563,82638,33615,35536,47249,20508,33306,155000
NSW&ACT,2016-02,325446,296315,205286,36266,83492,34487,36457,48824,20992,33306,211000
NSW&ACT,2016-03,326076,299332,210086,36993,84346,35148,37146,50403,21730,33306,211000
NSW&ACT,2016-04,326681,302207,214726,37836,85357,35959,37836,52485,21730,33306,211000
NSW&ACT,2016-05,327296,305144,219497,38571,86296,36709,38762,55126,22028,33306,211000
NSW&ACT,2016-06,327878,307656,223985,39342,87283,37901,39673,56633,23286,33306,211000
NSW&ACT,2016-07,328486,310379,228306,40079,88459,38812,40433,58517,23605,33306,211000
NSW&ACT,2016-08,329306,313546,233301,40983,89587,39671,41606,60114,24134,33306,211000
NSW&ACT,2016-09,329975,316497,238467,41838,90861,40787,42960,61449,27032,33306,211000
NSW&ACT,2016-10,330693,319280,243789,42543,92093,41588,43852,63510,27232,33306,211000
NSW&ACT,2016-11,331476,323190,250698,43472,93533,42590,44741,64771,29562,33306,211000
NSW&ACT,2016-12,332237,326905,258139,44505,95478,43985,46847,68359,29562,57294,211000
NSW&ACT,2017-01,332908,329493,263439,45214,96368,44447,47187,69044,30487,57294,211000
NSW&ACT,2017-02,334128,332989,270240,46152,97838,45415,48287,69881,30787,57294,211000
NSW&ACT,2017-03,335451,336655,277569,47202,99501,46210,49887,72044,31514,57294,211000
NSW&ACT,2017-04,336320,339676,284117,48237,100881,46858,50860,73488,31744,57294,211000
NSW&ACT,2017-05,337165,343493,292509,49720,102894,48226,51849,76648,36714,57294,211000
NSW&ACT,2017-06,337932,346829,300570,51288,104841,49603,53593,79740,38583,57294,211000
NSW&ACT,2017-07,338701,350365,310519,52838,106802,50822,54752,83632,39478,57294,211000
NSW&ACT,2017-08,339605,354137,321034,54861,109056,52033,56203,85655,39608,57294,211000
NSW&ACT,2017-09,340347,357576,331184,57171,111545,53593,57186,87252,40159,57294,211000
NSW&ACT,2017-10,341015,361031,343353,59862,114095,54745,58282,91162,40439,57294,211000
NSW&ACT,2017-11,341757,365109,357205,63059,117829,56718,60181,94074,43093,57294,211000
NSW&ACT,2017-12,342423,368684,369391,66493,121861,58965,62528,100902,43442,57294,276923
NSW&ACT,2018-01,343025,371727,379952,69254,124000,60067,63413,102445,45321,57294,311865
NSW&ACT,2018-02,343587,375415,392900,72804,127079,61416,64795,104988,47091,57294,311865
NSW&ACT,2018-03,344273,379510,406998,76690,131013,63190,66141,108431,48426,57294,311865
NSW&ACT,2018-04,344927,383057,419838,81014,134585,64965,67792,112108,53031,68180,311865
NSW&ACT,2018-05,345674,387081,434451,86874,139169,67243,70773,116377,56362,86151,367737
NSW&ACT,2018-06,346136,390183,446142,92784,143204,69459,72926,120199,59776,86151,367737
NSW&ACT,2018-07,346680,393334,459399,101046,148057,71783,75319,124663,64642,86151,367737
NSW&ACT,2018-08,347233,396844,472548,111494,153000,74404,77074,129007,66826,86151,367737
NSW&ACT,2018-09,347665,399629,483824,122008,157605,76605,79023,132573,68173,111323,556417
NSW&ACT,2018-10,348040,402751,495528,133083,162616,78725,81617,136709,70248,111323,556417
NSW&ACT,2018-11,348560,406078,508779,146529,168168,81276,83932,143099,71029,111323,556417
NSW&ACT,2018-12,348916,408908,519866,160933,175027,84778,86828,153153,71853,111323,556417
NSW&ACT,2019-01,349188,410964,528405,172942,178407,86116,88027,155427,73005,111323,556417
NSW&ACT,2019-02,349550,413622,539917,188009,183759,88091,89885,159412,74784,111323,556417
NSW&ACT,2019-03,349905,416269,550839,203957,189686,90521,92350,162799,77766,111323,556417
NSW&ACT,2019-04,350209,419248,560712,218233,195375,92275,94262,166038,79013,111323,667321
NSW&ACT,2019-05,350786,422674,571854,236303,203178,95393,96374,169846,80491,111323,667321
NSW&ACT,2019-06,351385,425342,580974,252890,209497,98321,98803,175722,83467,111323,667321
NSW&ACT,2019-07,351903,428360,592078,273688,217400,100954,101317,181483,89185,111323,667321
NSW&ACT,2019-08,352442,431608,601967,294383,224664,103305,103857,185505,96415,120309,885465
NSW&ACT,2019-09,352906,434664,612608,316605,233029,105841,106741,189608,98966,120309,885465
NSW&ACT,2019-10,353359,437973,623321,342463,243440,108599,109392,195705,100139,120309,1140851
NSW&ACT,2019-11,353769,442288,633904,372712,254939,111855,112845,201729,103830,125320,1272698
NSW&ACT,2019-12,354119,445443,643478,403273,268387,116495,117393,213209,107662,125320,1911525
NSW&ACT,2020-01,354475,447947,650842,427029,276462,118369,118601,215169,109328,125320,1911525
NSW&ACT,2020-02,354776,451332,659257,456319,287254,120694,120729,218638,119531,125320,1911525
NSW&ACT,2020-03,355198,455050,669258,489057,300046,123657,122671,224457,123152,125320,2033065
NSW&ACT,2020-04,355667,458063,677207,517421,312835,126615,125092,228552,133930,125320,2033065
NSW&ACT,2020-05,356076,462361,685399,547564,327784,129635,127446,234357,136009,125320,2033065
NSW&ACT,2020-06,356484,466262,693630,581183,344118,133166,131271,241729,138253,125320,2122182
NSW&ACT,2020-07,356876,469270,702950,617788,362554,136988,135012,248867,142571,125320,2122182
NSW&ACT,2020-08,357243,471816,711354,656212,381342,140497,138301,252989,147146,125320,2122182
NSW&ACT,2020-09,357642,474690,719960,697873,403717,145053,141428,258793,151512,132040,2122182
NSW&ACT,2020-10,358026,477556,727595,737513,425589,149444,144937,264008,154103,132040,2161238
NSW&ACT,2020-11,358401,480289,736281,782268,454212,154775,149853,268788,155556,132040,2361258
NSW&ACT,2020-12,358739,482528,743361,822520,484930,162447,156202,278758,161778,132040,2422695
NSW&ACT,2021-01,358913,484296,748590,854239,504672,164908,157880,280030,165206,132040,2422695
NSW&ACT,2021-02,359115,486956,755485,893968,530734,168273,159872,281889,166928,132040,2462113
NSW&ACT,2021-03,359253,488979,759779,920863,549437,171348,161551,282483,167459,132040,2462113
QLD,2007-01,7,3,0,0,0,0,0,0,0,0,0
QLD,2007-02,19,6,0,0,0,0,0,0,0,0,0
QLD,2007-03,25,9,0,0,0,0,0,0,0,0,0
QLD,2007-04,37,9,0,0,0,0,0,0,0,0,0
QLD,2007-05,38,9,0,0,0,0,0,0,0,0,0
